"long","lat","year"
131.194259,-13.929901,"2010.50410958904"
134.58908,-14.21432,"2014.63561643836"
134.114623,-14.201302,"2014.61917808219"
137.45282,-16.78159,"2014.48767123288"
131.008267,-12.96132,"2014.45205479452"
130.847756,-12.3803,"2019.06575342466"
132.3611,-12.64768,"2015.87397260274"
131.447649,-13.635974,"2007.58082191781"
134.57502,-14.21223,"2013.61917808219"
134.477046,-14.214767,"2014.60273972603"
130.952,-12.414,"2009.07123287671"
134.59922,-14.21125,"2016.60109289617"
131.123,-12.526,"2009.1095890411"
134.46382,-14.15849,"2014.60821917808"
131.05699,-14.299427,"2014.35342465753"
134.57502,-14.21223,"2013.61917808219"
134.465174,-14.176509,"2016.61475409836"
129.549893,-16.307203,"2013.69315068493"
134.58018,-14.21373,"2013.61917808219"
137.531128,-16.810585,"2014.5095890411"
134.75133,-14.649419,"2014.93698630137"
134.491648,-14.234861,"2016.64480874317"
130.960161,-13.670233,"2007.38356164384"
137.42113,-16.72548,"2014.4904109589"
134.465851,-14.146668,"2014.60273972603"
131.221458,-13.930938,"2009.87397260274"
131.825498,-13.758719,"2015.16164383562"
134.491648,-14.234861,"2014.60273972603"
137.43544,-16.73413,"2013.5095890411"
134.465174,-14.176509,"2014.60273972603"
137.37163,-16.53318,"2013.51506849315"
134.465174,-14.176509,"2014.6"
130.962069,-12.979561,"2014"
131.015929,-12.998829,"2014.13698630137"
134.416876,-14.062963,"2013.63287671233"
134.465174,-14.176509,"2014.60273972603"
134.48151,-14.2867,"2013.63287671233"
134.477046,-14.214767,"2014.6"
134.57502,-14.21223,"2016.60109289617"
134.465174,-14.176509,"2014.6"
134.58018,-14.21373,"2013.62191780822"
131.430435,-13.627488,"2007.58082191781"
130.944,-12.41,"2009.14794520548"
134.491648,-14.234861,"2014.6"
134.881841,-14.714804,"2015.36438356164"
134.59922,-14.21125,"2013.62465753425"
137.5588,-16.71661,"2013.52876712329"
134.473961,-14.129933,"2014.60273972603"
134.57502,-14.21223,"2013.62191780822"
134.43953,-14.2675,"2013.63835616438"
130.983,-12.46,"2009.03561643836"
134.57502,-14.21223,"2016.60655737705"
132.39849,-12.69327,"2014.23835616438"
129.69,-16.551,"2013.69589041096"
137.48812,-16.57904,"2014.47945205479"
134.506059,-14.256824,"2013.60821917808"
134.48625,-14.28985,"2013.63835616438"
134.477046,-14.214767,"2013.61095890411"
131.2974,-13.636651,"2008.3606557377"
134.491648,-14.234861,"2013.61095890411"
131.825498,-13.758719,"2015.16164383562"
130.995085,-12.708273,"2017.25479452055"
134.465851,-14.146668,"2014.60273972603"
137.37856,-16.53471,"2013.51780821918"
134.58908,-14.21432,"2016.60655737705"
131.102833,-13.641899,"2007.41095890411"
134.59922,-14.21125,"2013.61917808219"
134.57502,-14.21223,"2016.60109289617"
134.477046,-14.214767,"2014.60273972603"
131.26522,-14.027813,"2010.68219178082"
137.531128,-16.810585,"2014.5095890411"
134.465174,-14.176509,"2014.60547945205"
130.983,-12.46,"2009.01095890411"
131.01321,-13.000697,"2014.13150684931"
134.57502,-14.21223,"2016.60655737705"
131.39133,-13.593425,"2007.56438356164"
131.03947,-14.05622,"2014.43835616438"
134.477046,-14.214767,"2016.64480874317"
134.416876,-14.062963,"2014.58082191781"
131.057574,-13.774562,"2007.37534246575"
130.968605,-13.727572,"2007.29863013699"
131.289825,-13.944355,"2010.89863013699"
131.294846,-13.650572,"2008.3606557377"
134.114623,-14.201302,"2014.61917808219"
134.416876,-14.062963,"2014.57534246575"
131.289825,-13.944355,"2010.89589041096"
137.48812,-16.57904,"2014.47945205479"
134.48151,-14.2867,"2013.63287671233"
134.58018,-14.21373,"2016.60382513661"
137.48812,-16.57904,"2014.47945205479"
137.531128,-16.810585,"2014.5095890411"
134.473961,-14.129933,"2014.60821917808"
134.465174,-14.176509,"2014.60547945205"
134.59922,-14.21125,"2016.60655737705"
137.280138,-16.067695,"2016.52732240437"
132.40193,-12.69198,"2014.24383561644"
134.48151,-14.2867,"2013.63835616438"
134.491648,-14.234861,"2014.60273972603"
137.249199,-16.805449,"2014.47123287671"
134.491648,-14.234861,"2014.60273972603"
131.029,-12.525,"2009.00273972603"
131.008307,-12.964917,"2014.14520547945"
130.962069,-12.979561,"2014"
134.465174,-14.176509,"2014.60273972603"
137.37163,-16.53318,"2013.51506849315"
131.447649,-13.635974,"2007.58082191781"
134.477046,-14.214767,"2014.60547945205"
134.477046,-14.214767,"2016.64480874317"
137.45097,-16.78314,"2013.51232876712"
131.089,-12.532,"2009.15068493151"
129.302737,-17.350325,"2016.32240437158"
131.825498,-13.758719,"2015.74794520548"
131.825498,-13.758719,"2015.16164383562"
137.42113,-16.72548,"2014.49589041096"
134.491648,-14.234861,"2013.61095890411"
130.952,-12.414,"2009.12876712329"
134.430211,-14.732036,"2014.92602739726"
134.58018,-14.21373,"2013.61917808219"
131.001829,-12.992402,"2014.44931506849"
134.48151,-14.2867,"2013.63287671233"
134.58018,-14.21373,"2013.61917808219"
131.038,-12.496,"2009.10684931507"
130.962069,-12.979561,"2014"
134.473961,-14.129933,"2014.60273972603"
134.45948,-14.26965,"2013.63287671233"
137.531128,-16.810585,"2014.5095890411"
134.465174,-14.176509,"2014.6"
131.294846,-13.650572,"2008.3606557377"
134.506059,-14.256824,"2013.60821917808"
134.465851,-14.146668,"2014.60273972603"
131.166455,-13.777332,"2007.3698630137"
137.475194,-16.376913,"2016.56830601093"
134.477046,-14.214767,"2013.60273972603"
134.512625,-14.262722,"2014.6"
145.676086,-16.964847,"2019.79178082192"
145.570664,-17.005158,"2019.78904109589"
145.583039,-17.011958,"2019.78904109589"
145.748519,-16.899528,"2019.78630136986"
145.748506,-16.899528,"2019.78630136986"
145.749817,-16.902569,"2019.78630136986"
153.3,-28,"2019.07123287671"
153.1,-26.7,"2018.82465753425"
152.9,-27.3,"2018.78356164384"
152.7,-27.5,"2019.00273972603"
153.3,-28.7,"2019.06301369863"
145.4,-17,"2019.07123287671"
153,-26.7,"2019.4904109589"
153,-26.4,"2018.94520547945"
153,-26.9,"2018.73698630137"
152.4,-27.8,"2018.78082191781"
149.1,-21,"2019.02739726027"
145.6,-17,"2019.12876712329"
152,-27.7,"2018.98356164384"
145.6,-16.8,"2019.21095890411"
145.4,-17,"2019.07671232877"
153,-27.5,"2018.82465753425"
153.4,-28.5,"2019.04657534247"
152.7,-26.9,"2018.74520547945"
153.1,-26.6,"2019.49863013699"
152.4,-26.6,"2019.48493150685"
151.2,-33.9,"2018.79726027397"
145.4,-17,"2019.06575342466"
152.9,-26.9,"2019.1095890411"
135.5,-15.3,"2019.29315068493"
153.1,-27.3,"2018.78082191781"
152.9,-27.4,"2018.77534246575"
153,-27.5,"2019.0602739726"
145.4,-17,"2019.0301369863"
153.3,-28.1,"2019.08219178082"
152.9,-27.6,"2019.01369863014"
133.1,-14.9,"1999.94246575342"
128,-15.9,"2019.33698630137"
152.9,-27.6,"2019.08219178082"
152.9,-27.7,"2019.04383561644"
151.1,-23.9,"2019.38356164384"
152.8,-27.4,"2018.81643835616"
152.9,-27.4,"2019.16438356164"
145.4,-17,"2019.14246575342"
153.1,-26.7,"2018.81917808219"
145.4,-17,"2019.08219178082"
146,-17.5,"2018.84109589041"
131.7,-12.9,"2019.5397260274"
153.4,-28.1,"2019.30684931507"
149.2,-21.3,"2019.11232876712"
127.9,-15.8,"2019.33698630137"
153,-27.5,"2019.29863013699"
145.4,-17,"2019.06575342466"
151.1,-23.9,"2019.38356164384"
153.1,-26.7,"2019.03561643836"
152.4,-27.8,"2019.16438356164"
152.9,-26.6,"2019.03561643836"
153,-27.5,"2019.02739726027"
152,-27.7,"2018.82191780822"
152.9,-26.9,"2018.81369863014"
153,-27.5,"2019.12054794521"
152.2,-24.9,"2019.31232876712"
152.2,-24.9,"2019.01917808219"
153.6,-28.2,"2018.78356164384"
130.8,-12.5,"2018.87123287671"
153.1,-27.3,"2019.09315068493"
152.9,-27.4,"2018.74794520548"
153,-26.4,"2019.21369863014"
152.8,-25.3,"2018.76712328767"
130.9,-12.4,"2018.87945205479"
152.9,-26.9,"2019.19452054795"
153.1,-27.7,"2018.78082191781"
152.8,-26.9,"2018.89589041096"
153.08072,-27.63457,"1994.05205479452"
153.14822,-27.53857,"1994.47397260274"
153.07505,-27.35076,"1995.12328767123"
153.16455,-27.48362,"1999.19178082192"
153.07994,-27.61494,"1994.95616438356"
153.089,-27.35358,"1999.28219178082"
153.0703,-27.64065,"1994.02465753425"
153.01532,-27.33528,"1999.70136986301"
153.14682,-27.47732,"1999.19178082192"
153.07301,-27.62024,"1994.97534246575"
152.9823,-27.63823,"2001.20273972603"
153.0736,-27.34793,"1999.52602739726"
153.07063,-27.62062,"1993.97260273973"
152.99996,-27.3769,"2000.38797814208"
153.07027,-27.62038,"1994.95616438356"
152.91787,-27.40093,"2002.36164383562"
153.00128,-27.36983,"1999.3698630137"
153.09729,-27.58744,"1994.97534246575"
153.08023,-27.33881,"1999.20821917808"
152.97643,-27.63503,"2001.20273972603"
153.07134,-27.62347,"1994.02465753425"
153.18328,-27.49082,"1999.19178082192"
153.021,-27.32838,"1999.52876712329"
153.17923,-27.49037,"1999.19178082192"
153.06755,-27.64296,"1994.02739726027"
153.06205,-27.64198,"1994.95616438356"
153.07731,-27.33831,"1999.20547945205"
153.07063,-27.62062,"1993.97808219178"
153.07941,-27.61535,"1994.97534246575"
153.07522,-27.64761,"2001.99178082192"
152.99056,-27.61511,"2002.08219178082"
153.07063,-27.62062,"1993.97534246575"
153.16303,-27.48227,"1999.19178082192"
153.06555,-27.6233,"1994.95616438356"
152.85754,-27.54597,"1999.08219178082"
153.18681,-27.47908,"1999.19178082192"
152.98241,-27.6352,"2001.20273972603"
153.16961,-27.48451,"1999.19178082192"
153.07545,-27.33903,"1999.18630136986"
153.18428,-27.48269,"1999.19178082192"
152.97857,-27.63509,"2001.20273972603"
153.06608,-27.62228,"1994.95616438356"
153.07935,-27.35054,"1999.24383561644"
153.193649,-27.942164,"2019.77534246575"
145.449532,-16.103928,"2019.74520547945"
145.467618,-16.084629,"2019.75068493151"
145.465719,-16.090949,"2019.75068493151"
153.024886,-27.480861,"2019.78356164384"
145.457153,-16.104761,"2019.74246575342"
145.450242,-16.102953,"2019.74246575342"
145.452378,-16.102178,"2019.75342465753"
145.45233,-16.102147,"2019.75342465753"
145.44925,-16.103214,"2019.74246575342"
145.462905,-16.089263,"2019.75068493151"
145.463008,-16.089107,"2019.75068493151"
145.450405,-16.103933,"2019.74246575342"
145.470352,-16.076946,"2019.75068493151"
152.924101,-27.444877,"2019.68493150685"
148.702331,-20.291808,"2019.75342465753"
146.39328,-19.0525,"2019.76164383562"
153.173325,-27.435915,"2019.75890410959"
145.450127,-16.104132,"2019.74246575342"
152.545303,-28.183245,"2013.2904109589"
153.132032,-27.489718,"2019.22191780822"
152.459839,-28.062023,"2013.28767123288"
146.953055,-19.439355,"2012.81967213115"
146.951896,-19.439679,"2012.81967213115"
145.630114,-17.74545,"2012.25956284153"
146.952583,-19.439355,"2012.81967213115"
146.952068,-19.439355,"2012.81967213115"
143.573386,-18.25964,"2019.72876712329"
146.951854,-19.439234,"2012.81967213115"
146.95151,-19.43972,"2012.81967213115"
145.944006,-18.414689,"2012.63114754098"
146.952025,-19.439436,"2012.81967213115"
146.954006,-19.440797,"2012.81967213115"
146.952154,-19.439517,"2012.81967213115"
152.841064,-26.629671,"2018.54246575342"
152.959262,-27.508479,"2019.20547945205"
131.650787,-12.906466,"2019.11506849315"
131.626816,-12.898704,"2019.11780821918"
153.02541,-26.398558,"2019.07671232877"
151.162844,-33.929382,"2019.24931506849"
148.452027,-20.762896,"2016.41803278689"
146.400933,-23.44305,"2016.04371584699"
146.869997,-21.2687,"2018.88767123288"
149.4086,-21.64731,"2019.33424657534"
153.297099,-27.881172,"2019.61095890411"
152.894089,-25.289657,"2018.89863013699"
153.066054,-27.491986,"2017.60821917808"
153.050497,-27.542397,"2013.62465753425"
152.695421,-25.789543,"2018.12328767123"
146.753723,-19.332211,"2017.89589041096"
146.753894,-19.333015,"2017.8904109589"
145.801427,-18.590746,"2017.87397260274"
146.753774,-19.332171,"2017.83561643836"
151.259721,-23.855708,"2019.69315068493"
130.836538,-12.445707,"2019.69863013699"
128.701542,-15.629949,"2019.69589041096"
148.545425,-20.79856,"2019.68219178082"
146.944108,-19.43138,"2019.67671232877"
153.062576,-27.315878,"2019.68493150685"
146.951265,-19.398621,"2019.67671232877"
146.152539,-18.654736,"2019.66575342466"
145.96664,-18.264044,"2019.66301369863"
152.973571,-26.739433,"2019.03835616438"
153.56842,-28.258097,"2018.94794520548"
152.982568,-30.663957,"2018.57534246575"
153.561256,-28.258302,"2018.61643835616"
153.583079,-28.638251,"2018.52876712329"
153.218788,-28.45396,"2018.41369863014"
153.563385,-28.262371,"2018.94246575342"
153.541152,-28.412188,"2018.87123287671"
145.672194,-17.783057,"2019.6602739726"
145.61228,-17.750245,"2019.65753424658"
145.612065,-17.751256,"2019.65479452055"
145.650562,-17.772494,"2019.65479452055"
145.734252,-17.854483,"2019.65205479452"
145.761394,-17.603937,"2019.64931506849"
145.761461,-17.604003,"2019.64931506849"
145.761881,-17.603816,"2019.64657534247"
153.336161,-29.568108,"2019.17260273973"
153.063484,-27.316193,"2018.24657534247"
153.063484,-27.316193,"2018.24657534247"
145.612914,-16.800854,"2019.63561643836"
146.44785,-19.24053,"2013.70684931507"
146.236389,-18.986536,"2017.74520547945"
131.299045,-12.566798,"2018.29315068493"
145.564349,-17.825133,"2018.67123287671"
146.126852,-18.865299,"2018.64657534247"
152.98036,-27.477569,"2017.57534246575"
153.181978,-27.487399,"2016.6912568306"
145.645484,-16.88763,"2019.63561643836"
145.288025,-16.667293,"2019.62739726027"
145.002245,-16.499686,"2019.62465753425"
145.21817,-16.610522,"2019.62465753425"
130.836594,-12.448943,"2019.46575342466"
153.009331,-25.343731,"2014.20547945205"
152.449639,-26.636934,"2019.48493150685"
144.995694,-16.496343,"2017.68219178082"
150.913833,-23.187833,"2014.13424657534"
150.518366,-23.35834,"2013.84931506849"
150.9365,-23.18,"2014.14520547945"
151.148439,-23.894025,"2019.38356164384"
148.248672,-25.069442,"2015.80273972603"
145.765816,-16.921502,"2019.28219178082"
153.13806,-26.737292,"2018.82465753425"
152.825585,-27.286564,"2018.78356164384"
146.510852,-19.213798,"2018.64109589041"
145.560119,-17.777202,"2019.60547945205"
145.560203,-17.777451,"2019.60821917808"
145.464096,-16.083084,"2017.37260273973"
145.464096,-16.083084,"2017.37260273973"
145.682817,-16.815659,"2019.61095890411"
145.708406,-16.899097,"2019.35342465753"
145.434224,-16.99762,"2019.12876712329"
145.7887,-17.097473,"2018.66301369863"
144.465787,-20.350083,"2019.58356164384"
144.20195,-20.841118,"2019.58630136986"
144.465919,-20.35019,"2019.58082191781"
148.403075,-24.763028,"2019.5698630137"
145.547211,-17.109293,"2010.75342465753"
145.465851,-16.498312,"2008.22677595628"
142.942047,-13.437417,"2010.75890410959"
131.300873,-12.565329,"2014.66575342466"
145.641632,-16.753263,"1997.30410958904"
143.300171,-12.712688,"2010.76164383562"
145.748642,-16.900547,"2010.75342465753"
153.254852,-28.250696,"2016.95355191257"
152.371702,-24.865568,"2015.11780821918"
151.021848,-24.734227,"2013.27397260274"
150.996651,-24.70894,"2013.27397260274"
146.254012,-18.978478,"2013.26849315068"
145.512862,-16.822476,"2013.26301369863"
145.541439,-17.052992,"2013.25479452055"
145.560876,-17.777688,"2013.24383561644"
145.55558,-17.6106,"2013.24383561644"
132.957015,-12.426183,"2017.64657534247"
152.896322,-26.985709,"2011.47671232877"
148.510141,-24.979556,"2013.22191780822"
130.835575,-12.444477,"2019.52054794521"
130.838203,-12.444013,"2019.52054794521"
153.008392,-26.705009,"2019.4904109589"
145.695282,-16.906111,"2019.47671232877"
146.757054,-19.334416,"2017.12876712329"
145.748405,-16.902722,"2017.28219178082"
146.756034,-19.330477,"2017.04109589041"
145.46487,-16.09684,"2017.40273972603"
146.285691,-18.953714,"2017.74520547945"
146.762361,-19.346561,"2017.63287671233"
153.568712,-28.32982,"2019.45205479452"
150.982852,-24.652483,"2012.30327868852"
148.35826,-24.970018,"2012.30054644809"
148.240416,-25.064232,"2012.30054644809"
145.338196,-16.594641,"2018.9397260274"
152.468995,-26.126933,"2019.4301369863"
135.469078,-15.295969,"2019.29315068493"
146.945433,-19.422792,"2018.12328767123"
146.945587,-19.422542,"2018.12054794521"
145.685805,-16.981495,"2017.81369863014"
152.960006,-27.49525,"2017.64109589041"
141.999759,-12.696718,"2017.48219178082"
146.17629,-18.569586,"2017.41369863014"
146.089435,-18.400346,"2017.41369863014"
152.651698,-26.615959,"2015.4"
152.546962,-25.436033,"2019.37808219178"
146.145306,-18.656633,"2018.9095890411"
153.072529,-27.497479,"2018.38082191781"
146.76102,-19.332806,"2018.34520547945"
146.646813,-19.246687,"2018.22739726027"
146.61432,-19.279972,"2018.22465753425"
148.701026,-20.27398,"2014.81095890411"
152.975082,-27.476994,"2018.17534246575"
152.876123,-27.329797,"2018.16712328767"
145.637471,-16.804846,"2015.08493150685"
143.287003,-12.711563,"2017.10410958904"
135.640361,-15.720717,"2017.54794520548"
151.14862,-23.894005,"2019.38356164384"
128.733751,-15.783161,"2018.19178082192"
153.132524,-25.239823,"2012.2650273224"
153.279495,-27.630228,"2018.94246575342"
152.243347,-24.883699,"2019.31232876712"
127.882637,-15.798114,"2019.33698630137"
128.033394,-15.933971,"2019.33698630137"
145.700105,-16.831857,"2019.31232876712"
153.018922,-27.4626,"2019.29863013699"
152.738427,-27.492677,"2019.21917808219"
145.393526,-16.262067,"2019.29589041096"
145.313233,-16.5785,"2019"
147.032,-19.507,"2007.59178082192"
145.706987,-16.944498,"2004.85519125683"
145.694909,-16.848724,"2018.90136986301"
145.500737,-16.916167,"2019.14246575342"
145.493691,-16.849408,"2019.08219178082"
145.690827,-17.308004,"2009.23287671233"
152.972115,-26.768391,"2019.03561643836"
145.534154,-16.816415,"2019.0301369863"
152.046418,-27.664853,"2018.98356164384"
148.711624,-20.407932,"2018.89863013699"
153.134825,-27.429434,"2018.88219178082"
153.4158,-28.214135,"2018.21917808219"
152.376467,-27.632551,"2018.68767123288"
130.864166,-12.370625,"2018.64109589041"
152.691064,-26.202691,"2018.62191780822"
144.494295,-15.59222,"2018.57260273973"
146.11458,-17.858784,"2011.95890410959"
149.028703,-21.246034,"2019.11232876712"
153.019117,-26.410551,"2019.21369863014"
145.612,-16.847509,"2019.21095890411"
153.02664,-26.601257,"2019.13424657534"
145.456215,-17.442356,"2019.0904109589"
153.108593,-27.576483,"2019.0602739726"
152.135056,-27.721426,"2018.82191780822"
152.92366,-27.449805,"2019.12328767123"
152.893447,-26.859853,"2019.19452054795"
146.153289,-17.944559,"2018.89315068493"
152.584595,-25.728683,"2019.01917808219"
145.683563,-16.816309,"2019.15342465753"
132.41684,-13.433045,"2017.80547945205"
131.649073,-12.907273,"2017.78630136986"
130.934692,-12.396808,"2019.15342465753"
145.692245,-16.823034,"2019.14246575342"
130.836236,-12.434462,"2019.13424657534"
145.684502,-16.814681,"2019.12328767123"
153.070559,-27.5651,"2019.12054794521"
152.851361,-27.270748,"2016.93169398907"
152.925134,-26.919672,"2019.1095890411"
152.964722,-27.398068,"2019.07123287671"
153.111995,-27.235927,"2019.09315068493"
145.747914,-16.899468,"2017.87123287671"
145.747914,-16.899468,"2017.87123287671"
152.908372,-27.451175,"2018.49589041096"
152.932054,-27.753653,"2019.08219178082"
130.866402,-12.370823,"2019.08493150685"
153.335623,-28.194123,"2019.08219178082"
145.410355,-16.853706,"2019.07671232877"
130.865172,-12.368978,"2019.07397260274"
145.557748,-16.984154,"2019.07123287671"
145.451333,-17.457675,"2018.84109589041"
153.243451,-27.864471,"2019.07123287671"
145.50226,-16.927642,"2019.06575342466"
145.744633,-16.845272,"2019.07123287671"
145.418747,-16.226683,"2019.04657534247"
145.418778,-16.226238,"2019.04931506849"
145.751215,-16.901257,"2018.83287671233"
153.149342,-27.435558,"2018.97260273973"
145.748895,-16.902467,"2018.83561643836"
152.929369,-27.724411,"2019.04383561644"
147.032065,-19.5062,"2007.59726027397"
153.072251,-26.639015,"2019.03561643836"
149.193225,-21.110304,"2019.02739726027"
153.084637,-27.401084,"2019.02739726027"
152.865522,-27.454292,"2019.01369863014"
153.302225,-27.581917,"2019.00547945205"
152.692027,-27.484958,"2019.00273972603"
152.917297,-27.373606,"2018.99726027397"
145.702784,-17.224883,"2011.53424657534"
153.079038,-27.404358,"2018.8602739726"
153.079573,-27.400343,"2018.8602739726"
152.952686,-27.372226,"2018.81643835616"
145.573741,-17.286021,"2018.89315068493"
153.000105,-27.436513,"2018.8602739726"
145.629578,-17.161537,"2018.9698630137"
148.181452,-23.876537,"2016.53825136612"
153.078736,-27.340663,"2018.95890410959"
153.113005,-26.307359,"2018.94520547945"
145.579777,-17.273005,"2018.81095890411"
152.942478,-27.492785,"2018.92602739726"
152.94101,-27.494543,"2018.91780821918"
152.861752,-27.254133,"2018.80547945205"
145.461233,-16.041658,"2018.49863013699"
143.29729,-12.715147,"2018.6"
145.750377,-16.901917,"2018.88219178082"
145.750749,-16.902361,"2018.87945205479"
130.91105,-12.379652,"2018.87945205479"
130.862775,-12.433231,"2018.87123287671"
130.839257,-12.461897,"2018.86849315069"
153.078978,-27.404374,"2018.8602739726"
153,-27.5,"2018.47397260274"
150.8,-23.7,"2018.42739726027"
145.8,-17.1,"2018.59178082192"
152.9,-27.3,"2018.69315068493"
153.1,-26.6,"2018.52876712329"
153,-27.5,"2018.71232876712"
152.9,-27.3,"2018.69315068493"
153,-27.5,"2018.68493150685"
152.6,-26.2,"2018.62191780822"
151.1,-23.9,"2018.55068493151"
152.8,-26.9,"2018.61095890411"
152.8,-26.8,"2018.47671232877"
146.4945,-18.61213,"2012.34699453552"
146.4921,-18.61354,"2012.34699453552"
146.4852,-18.61324,"2012.34972677596"
146.063151,-17.485118,"2018.84109589041"
152.967849,-28.774931,"2018.83835616438"
153.022546,-29.282454,"2018.68219178082"
130.837254,-12.445267,"2018.59726027397"
138.111009,-19.920638,"2008.60928961749"
130.822254,-12.410752,"2018.60821917808"
153.026372,-27.54108,"2018.82465753425"
153.18107,-26.719798,"2018.81917808219"
152.934189,-26.993122,"2018.81643835616"
153.585781,-28.340771,"2018.78356164384"
152.924436,-26.818698,"2018.80547945205"
151.261261,-33.948686,"2018.79726027397"
153.196273,-27.612194,"2018.78082191781"
152.411371,-27.850957,"2018.78082191781"
152.988956,-27.257462,"2018.77534246575"
152.866312,-27.323233,"2018.74794520548"
152.626664,-25.203351,"2018.76712328767"
146.822888,-19.255374,"2018.07671232877"
152.8,-26.9,"2018.3397260274"
152.8,-26.8,"2018.37808219178"
152.8,-26.9,"2018.35068493151"
152.8,-26.9,"2018.34520547945"
153.2,-27.5,"2018.24931506849"
150.3,-24.5,"2018.29315068493"
153.562517,-28.790356,"1994.81917808219"
153.137756,-28.457993,"2018.21643835616"
153.180527,-28.469236,"2017.83287671233"
153.255569,-29.340878,"2017.9095890411"
153.251755,-29.340282,"2017.9095890411"
153.260315,-29.338451,"2018.11506849315"
153.126678,-28.423414,"2018.21095890411"
153.111847,-28.399939,"2018.21643835616"
153.249115,-29.339781,"2017.9095890411"
153.194351,-28.444969,"2017.83287671233"
153.610174,-28.704402,"1994.41095890411"
153.293823,-28.540543,"2018.13698630137"
153.12418,-28.41715,"2018.21643835616"
153.169037,-28.476639,"2017.83287671233"
153.554287,-28.197356,"1994.83835616438"
153.401871,-28.612505,"2017.95342465753"
153.28743,-28.39775,"2018.04657534247"
153.142883,-28.461609,"2018.21095890411"
153.442391,-28.974029,"1994.77260273973"
153.127594,-28.419989,"2018.21643835616"
153.134567,-28.458372,"2018.21095890411"
153.191101,-28.457436,"2018.1095890411"
153.193222,-28.444536,"2018.10684931507"
153.35784,-29.455343,"1994.93424657534"
153.194232,-29.308876,"2016.90710382514"
153.4846,-28.1741,"2016.84972677596"
153.544118,-28.600882,"1994.41095890411"
153.605013,-28.697204,"1994.82191780822"
153.607076,-28.699903,"1994.82191780822"
153.4691,-28.1723,"2016.84972677596"
153.259918,-29.339933,"2017.9095890411"
153.252991,-29.340351,"2017.9095890411"
153.428958,-28.952411,"1994.76164383562"
153.230426,-29.152342,"2018.28767123288"
153.260208,-29.339441,"2018.11506849315"
153.164154,-28.478367,"2018.10684931507"
153.134857,-28.458847,"2018.21643835616"
153.144562,-28.446444,"2018.21095890411"
153.398346,-28.619431,"2018.08493150685"
153.191589,-28.446554,"2017.83287671233"
153.327301,-28.386284,"2018.26301369863"
153.327209,-28.385998,"2018.2602739726"
153.328871,-28.779393,"1994.78356164384"
153.550507,-28.844561,"1994.81095890411"
153.323563,-28.389416,"2018.04931506849"
153.251389,-29.340277,"2018.11780821918"
153.25145,-29.34029,"2018.11780821918"
153.611292,-28.720644,"1994.40821917808"
153.25099,-29.34025,"2018.12054794521"
153.188522,-28.461025,"2018.04657534247"
153.554773,-28.291232,"1994.52602739726"
153.19341,-28.44598,"2018.11232876712"
153.322739,-28.389853,"2018.2602739726"
153.11795,-28.3978,"2018.21095890411"
153.191528,-28.446602,"2017.83287671233"
153.2509,-29.3402,"2017.91232876712"
153.193405,-28.444649,"2018.10684931507"
153.282394,-29.359592,"2017.91232876712"
153.127365,-28.420631,"2018.21643835616"
153.249924,-29.339952,"2018.12054794521"
153.256348,-29.341013,"2018.11506849315"
153.28268,-29.35968,"2018.12054794521"
153.593193,-28.779393,"1994.81095890411"
153.559914,-28.299335,"1994.52602739726"
153.194412,-28.444778,"2018.11232876712"
153.19411,-28.44495,"2018.04657534247"
153.24942,-29.33988,"2018.11506849315"
153.548179,-28.198284,"1994.83287671233"
153.35784,-29.455343,"1994.93698630137"
153.183197,-28.466011,"2018.1095890411"
153.116394,-28.395117,"2018.21095890411"
153.14327,-28.47891,"2018.21095890411"
153.194229,-28.444777,"2017.83287671233"
153.28235,-29.35957,"2018.12054794521"
153.323578,-28.389406,"2018.04931506849"
153.323318,-28.389364,"2018.04657534247"
153.549193,-28.197377,"1994.83287671233"
153.27138,-29.33736,"2018.11780821918"
153.4809,-28.1867,"2016.84972677596"
153.253067,-29.340405,"2018.12054794521"
152.706047,-28.381408,"1997.08493150685"
153.191193,-28.456778,"2018.04657534247"
153.19327,-28.44455,"2018.10684931507"
153.248932,-29.339823,"2018.11506849315"
153.3006,-28.39296,"2018.04931506849"
153.109421,-28.388384,"2018.21095890411"
152.690708,-28.391303,"2000.24043715847"
153.35784,-29.455343,"1994.93150684932"
153.592189,-28.783008,"1994.81095890411"
153.25415,-29.34058,"2017.9095890411"
153.194199,-28.444916,"2018.04657534247"
153.204926,-28.459669,"2017.94246575342"
153.606063,-28.701712,"1994.40821917808"
152.676914,-28.395784,"2000.24043715847"
153.266739,-29.336361,"2017.91232876712"
153.562522,-28.791258,"1994.81643835616"
152.690708,-28.391303,"2000.24043715847"
153.475702,-28.167863,"1994.83561643836"
153.192383,-28.446508,"2018.04657534247"
153.138687,-28.451603,"2018.21095890411"
153.323105,-28.389812,"2018.04657534247"
153.478766,-28.169658,"1994.83561643836"
153.115173,-28.402676,"2018.21095890411"
153.248306,-29.339766,"2018.11506849315"
153.24852,-29.33974,"2018.12054794521"
153.25322,-29.34045,"2018.12054794521"
152.724472,-28.360685,"1997.11506849315"
153.194443,-28.444447,"2017.83287671233"
153.177505,-28.471357,"2017.83287671233"
153.183044,-28.466064,"2018.04657534247"
153.382793,-28.95616,"1994.77260273973"
153.322784,-28.389994,"2018.04657534247"
153.565138,-28.322783,"1994.52328767123"
153.169083,-28.476873,"2018.1095890411"
153.437248,-28.971338,"1994.78082191781"
153.193497,-28.444647,"2018.10684931507"
